"Remains of the Day, The ",Remains of the Day,1993,http://ia.media-imdb.com/images/M/MV5BMTM2NzIwMTM5NV5BMl5BanBnXkFtZTcwNjQ2MTYyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0107943/
"Empire Strikes Back, The ",Empire Strikes Back,1980,"http://ia.media-imdb.com/images/M/MV5BMjE2MzQwMTgxN15BMl5BanBnXkFtZTcwMDQzNjk2OQ@@._V1_SY317_CR0,0,214,317_.jpg",http://www.imdb.com/title/tt0080684/
Citizen Kane ,Citizen Kane,1941,"http://ia.media-imdb.com/images/M/MV5BMTQ2Mjc1MDQwMl5BMl5BanBnXkFtZTcwNzUyOTUyMg@@._V1_SY317_CR0,0,214,317_.jpg",http://www.imdb.com/title/tt0033467/
Sleeper ,Sleeper,1973,"http://ia.media-imdb.com/images/M/MV5BMjExODM3ODMyMF5BMl5BanBnXkFtZTcwNjg4MzM2MQ@@._V1_SY317_CR6,0,214,317_.jpg",http://www.imdb.com/title/tt0053285/
"Crow, The ",Crow,1994,"http://ia.media-imdb.com/images/M/MV5BNDU3MTQxMDY1NV5BMl5BanBnXkFtZTYwOTM4MjM5._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0109506/
Batman Returns ,Batman Returns,1992,"http://ia.media-imdb.com/images/M/MV5BMTg2NTM5NTM3OV5BMl5BanBnXkFtZTYwMjE2MDA5._V1_SY317_CR12,0,214,317_.jpg",http://www.imdb.com/title/tt0103776/
Maya Lin: A Strong Clear Vision ,Maya Lin: A Strong Clear Vision,1994,http://ia.media-imdb.com/images/M/MV5BMTIzMTUxMjE1Nl5BMl5BanBnXkFtZTcwOTcxNzkxMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0110480/
Theodore Rex ,Theodore Rex,1995,"http://ia.media-imdb.com/images/M/MV5BMTc3Mjk4MDgzMl5BMl5BanBnXkFtZTcwODE4MTYyMQ@@._V1_SY316_CR1,0,214,316_.jpg",http://www.imdb.com/title/tt0114658/
Cape Fear ,Cape Fear,1991,"http://ia.media-imdb.com/images/M/MV5BMTMyMjc1NTEzOF5BMl5BanBnXkFtZTcwNzk1ODAzMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0101540/
Jaws ,Jaws,1975,"http://ia.media-imdb.com/images/M/MV5BOTUwMzY4NzI4Nl5BMl5BanBnXkFtZTcwMDgzNjk3OA@@._V1_SY317_CR12,0,214,317_.jpg",http://www.imdb.com/title/tt0073195/
Jurassic Park ,Jurassic Park,1993,http://ia.media-imdb.com/images/M/MV5BMjQzODQyMzk2Nl5BMl5BanBnXkFtZTcwNTg4MjQ3OA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0107290/
Dirty Dancing ,Dirty Dancing,1987,"http://ia.media-imdb.com/images/M/MV5BMTI1OTQwNTM1MV5BMl5BanBnXkFtZTYwMzgyOTU5._V1_SY317_CR8,0,214,317_.jpg",http://www.imdb.com/title/tt0092890/
Brazil ,Brazil,1985,"http://ia.media-imdb.com/images/M/MV5BMTIwMDQ1NzQyOF5BMl5BanBnXkFtZTcwMTE4MDQzMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0088846/
Ridicule ,Ridicule,1996,"http://ia.media-imdb.com/images/M/MV5BMjA3NTkxOTAyNF5BMl5BanBnXkFtZTcwMjg3NDUyMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0117477/
Bad Boys ,Bad Boys,1995,"http://ia.media-imdb.com/images/M/MV5BMTY4NDk1NTU5NF5BMl5BanBnXkFtZTcwMjE2NDU2MQ@@._V1_SY317_CR0,0,214,317_.jpg",http://www.imdb.com/title/tt0112442/
Ed Wood ,Ed Wood,1994,"http://ia.media-imdb.com/images/M/MV5BMTUyMjY1NDM0Ml5BMl5BanBnXkFtZTcwMzA4NjQyMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0109707/
"Lion King, The ",Lion King,1994,"http://ia.media-imdb.com/images/M/MV5BMjEyMzgwNTUzMl5BMl5BanBnXkFtZTcwNTMxMzM3Ng@@._V1_SY317_CR15,0,214,317_.jpg",http://www.imdb.com/title/tt0110357/
Contact ,Contact,1997,http://ia.media-imdb.com/images/M/MV5BMjEyMDQxMTMxMF5BMl5BanBnXkFtZTcwNTU0ODcyMg@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0118884/
Sneakers ,Sneakers,1992,"http://ia.media-imdb.com/images/M/MV5BMTgxNDA2NjAyMV5BMl5BanBnXkFtZTcwNDkyNjcxMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0105435/
Sgt. Bilko ,Sgt. Bilko,1996,"http://ia.media-imdb.com/images/M/MV5BMjAzMjMxOTA1OF5BMl5BanBnXkFtZTcwNTk5MzAzMQ@@._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0117608/
Willy Wonka and the Chocolate Factory ,Willy Wonka and the Chocolate Factory,1971,"http://ia.media-imdb.com/images/M/MV5BMTAyNTE0MDU2NDJeQTJeQWpwZ15BbWU3MDcyMzE5MjE@._V1_SY317_CR24,0,214,317_.jpg",http://www.imdb.com/title/tt0401736/
GoodFellas ,GoodFellas,1990,"http://ia.media-imdb.com/images/M/MV5BMjU3MTQ4OTA0MV5BMl5BanBnXkFtZTYwNjAyMDg4._V1_SY317_CR7,0,214,317_.jpg",http://www.imdb.com/title/tt0099685/
Unforgiven ,Unforgiven,1992,"http://ia.media-imdb.com/images/M/MV5BMTkzNTc0NDc4OF5BMl5BanBnXkFtZTcwNTY1ODg3OA@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0105695/
Patton ,Patton,1970,"http://ia.media-imdb.com/images/M/MV5BMTI5ODQ5MDgzNV5BMl5BanBnXkFtZTYwMzA5NzE5._V1_SY317_CR7,0,214,317_.jpg",http://www.imdb.com/title/tt0066206/
Copycat ,Copycat,1995,"http://ia.media-imdb.com/images/M/MV5BMTMwNzcwMTAxOV5BMl5BanBnXkFtZTYwMzYyNzQ5._V1_SY317_CR11,0,214,317_.jpg",http://www.imdb.com/title/tt0112722/
Raiders of the Lost Ark ,Raiders of the Lost Ark,1981,http://ia.media-imdb.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0082971/
"Haunted World of Edward D. Wood Jr., The ",Haunted World of Edward D. Wood Jr.,1995,http://ia.media-imdb.com/images/M/MV5BMTMxMDcyNjQ4N15BMl5BanBnXkFtZTcwMTI2NjcyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0113270/
Smilla's Sense of Snow ,Smilla's Sense of Snow,1997,"http://ia.media-imdb.com/images/M/MV5BMTIyNDAzMzM1Ml5BMl5BanBnXkFtZTYwNDQ3OTU5._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0120152/
Brother Minister: The Assassination of Malcolm X ,Brother Minister: The Assassination of Malcolm X,1994,"http://ia.media-imdb.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@._V1_SY317_CR9,0,214,317_.jpg",http://www.imdb.com/title/tt0109339/
Gone with the Wind ,Gone with the Wind,1939,"http://ia.media-imdb.com/images/M/MV5BODQ1NDk2Nzc4OF5BMl5BanBnXkFtZTcwMTI0Njk3OA@@._V1_SY317_CR12,0,214,317_.jpg",http://www.imdb.com/title/tt0031381/
Kolya ,Kolya,1996,"http://ia.media-imdb.com/images/M/MV5BMTcwNTAyMTE1Nl5BMl5BanBnXkFtZTcwMzk4NTgxMQ@@._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0116790/
"Aristocats, The ",Aristocats,1970,"http://ia.media-imdb.com/images/M/MV5BMTY4Njk4NDYxNl5BMl5BanBnXkFtZTcwOTczMzc1MQ@@._V1_SY317_CR13,0,214,317_.jpg",http://www.imdb.com/title/tt0065421/
"Santa Clause, The ",Santa Clause,1994,"http://ia.media-imdb.com/images/M/MV5BNDY4MjgyNTk3Ml5BMl5BanBnXkFtZTcwMTg1NTUxMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0111070/
Cyrano de Bergerac ,Cyrano de Bergerac,1990,http://ia.media-imdb.com/images/M/MV5BMTk1MTI5ODc3Nl5BMl5BanBnXkFtZTcwNjkyNDYyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0099334/
Top Gun ,Top Gun,1986,"http://ia.media-imdb.com/images/M/MV5BMTY3ODg4OTU3Nl5BMl5BanBnXkFtZTYwMjI1Nzg4._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0092099/
Full Metal Jacket ,Full Metal Jacket,1987,"http://ia.media-imdb.com/images/M/MV5BNDAzMjU3NzE0Nl5BMl5BanBnXkFtZTcwNTk1ODg3OA@@._V1_SY317_CR11,0,214,317_.jpg",http://www.imdb.com/title/tt0093058/
"Truth About Cats & Dogs, The ",Truth About Cats & Dogs,1996,"http://ia.media-imdb.com/images/M/MV5BMTYxNjIyMjkxNl5BMl5BanBnXkFtZTYwMDAzOTg4._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0117979/
Private Benjamin ,Private Benjamin,1980,"http://ia.media-imdb.com/images/M/MV5BMTQyMTU5MTYwOF5BMl5BanBnXkFtZTcwNzIyMjkxMQ@@._V1_SY317_CR9,0,214,317_.jpg",http://www.imdb.com/title/tt0081375/
Lone Star ,Lone Star,1996,http://ia.media-imdb.com/images/M/MV5BMTU3OTI2OTk0N15BMl5BanBnXkFtZTcwMTU3OTYxMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0116905/
Sling Blade ,Sling Blade,1996,"http://ia.media-imdb.com/images/M/MV5BMTM4MDMwNTMwOF5BMl5BanBnXkFtZTcwNTMzODgyMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0117666/
Braveheart ,Braveheart,1995,http://ia.media-imdb.com/images/M/MV5BNjA4ODYxMDU3Nl5BMl5BanBnXkFtZTcwMzkzMTk3OA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0112573/
Raising Arizona ,Raising Arizona,1987,"http://ia.media-imdb.com/images/M/MV5BMTg0NjYzOTUzNF5BMl5BanBnXkFtZTcwODkyMDMyMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0093822/
"Graduate, The ",Graduate,1967,http://ia.media-imdb.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0061722/
Die Hard ,Die Hard,1988,http://ia.media-imdb.com/images/M/MV5BMTY4ODM0OTc2M15BMl5BanBnXkFtZTcwNzE0MTk3OA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0095016/
"Shining, The ",Shining,1980,"http://ia.media-imdb.com/images/M/MV5BODMxMjE3NTA4Ml5BMl5BanBnXkFtZTgwNDc0NTIxMDE@._V1_SY317_CR1,0,214,317_.jpg",http://www.imdb.com/title/tt0081505/
"Mirror Has Two Faces, The ",Mirror Has Two Faces,1996,http://ia.media-imdb.com/images/M/MV5BNTEyNzUyNTcwM15BMl5BanBnXkFtZTYwMTc3NDI5._V1_SX214_.jpg,http://www.imdb.com/title/tt0117057/
Supercop ,Supercop,1992,static/images/nocover.png,http://www.imdb.com/title/tt0089591/
Gattaca ,Gattaca,1997,"http://ia.media-imdb.com/images/M/MV5BNzQxMzU3OTQwNF5BMl5BanBnXkFtZTYwNDUyNTE5._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0119177/
"20,000 Leagues Under the Sea ",20,1954,"http://ia.media-imdb.com/images/M/MV5BMjA1NjMyMTkwN15BMl5BanBnXkFtZTcwNDI1NzEyMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0120694/
Billy Madison ,Billy Madison,1995,"http://ia.media-imdb.com/images/M/MV5BMTYxODk3MDYzOV5BMl5BanBnXkFtZTcwODk1ODAzMQ@@._V1_SY317_CR6,0,214,317_.jpg",http://www.imdb.com/title/tt0112508/
"To Wong Foo, Thanks for Everything! Julie Newmar ",To Wong Foo,1995,"http://ia.media-imdb.com/images/M/MV5BMTIwOTg5NzcxMV5BMl5BanBnXkFtZTcwNzc4MTAyMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0114682/
Priest ,Priest,1994,http://ia.media-imdb.com/images/M/MV5BMTQ1MTAwODc3OV5BMl5BanBnXkFtZTcwNzI0MDQ3NA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0822847/
"Blues Brothers, The ",Blues Brothers,1980,http://ia.media-imdb.com/images/M/MV5BMTM4MjYwMTk5M15BMl5BanBnXkFtZTYwNTQzMTI5._V1_SX214_.jpg,http://www.imdb.com/title/tt0080455/
Cinema Paradiso ,Cinema Paradiso,1988,"http://ia.media-imdb.com/images/M/MV5BNDMwNDk3NDQ0Nl5BMl5BanBnXkFtZTcwNjEwMjI2MQ@@._V1_SY317_CR6,0,214,317_.jpg",http://www.imdb.com/title/tt0095765/
Heavy Metal ,Heavy Metal,1981,"http://ia.media-imdb.com/images/M/MV5BMzYzNTU1MjEzNF5BMl5BanBnXkFtZTYwMTQ0OTU5._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0082509/
Field of Dreams ,Field of Dreams,1989,"http://ia.media-imdb.com/images/M/MV5BMTkxNDc3MzMwOF5BMl5BanBnXkFtZTcwMzY1Mjk3OA@@._V1_SY317_CR12,0,214,317_.jpg",http://www.imdb.com/title/tt0097351/
"Princess Bride, The ",Princess Bride,1987,http://ia.media-imdb.com/images/M/MV5BMjM0Nzk5NTc4OV5BMl5BanBnXkFtZTcwMDA2MzgxNA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0093779/
Homeward Bound: The Incredible Journey ,Homeward Bound: The Incredible Journey,1993,"http://ia.media-imdb.com/images/M/MV5BMjAyNTE4NDU2Nl5BMl5BanBnXkFtZTcwNTgyNjQyMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0107131/
Aliens ,Aliens,1986,"http://ia.media-imdb.com/images/M/MV5BMTk3NzkwMjA3OV5BMl5BanBnXkFtZTYwMTIwOTk2._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0078748/
Legends of the Fall ,Legends of the Fall,1994,"http://ia.media-imdb.com/images/M/MV5BMTc2MTk2OTM4MF5BMl5BanBnXkFtZTcwNjQ4NjIzMQ@@._V1_SY317_CR7,0,214,317_.jpg",http://www.imdb.com/title/tt0110322/
Independence Day (ID4) ,Independence Day (ID4),1996,static/images/nocover.png,http://www.imdb.com/title/tt0357791/
"Professional, The ",Professional,1994,http://ia.media-imdb.com/images/M/MV5BMTI2NzQ3NDA5MF5BMl5BanBnXkFtZTcwNDc1MjA0MQ@@._V1_SY210_SX150_.jpg,http://www.imdb.com/title/tt0073580/
"Unbearable Lightness of Being, The ",Unbearable Lightness of Being,1988,"http://ia.media-imdb.com/images/M/MV5BMTIzNDIxMzk5OF5BMl5BanBnXkFtZTYwNzcwMzA5._V1_SY317_CR6,0,214,317_.jpg",http://www.imdb.com/title/tt0096332/
"Hudsucker Proxy, The ",Hudsucker Proxy,1994,"http://ia.media-imdb.com/images/M/MV5BMTgzNjE1Mjk5MV5BMl5BanBnXkFtZTcwNDQwOTkyMQ@@._V1_SY317_CR2,0,214,317_.jpg",http://www.imdb.com/title/tt0110074/
Four Rooms ,Four Rooms,1995,http://ia.media-imdb.com/images/M/MV5BMTQwOTMzNjA0Nl5BMl5BanBnXkFtZTcwMjgzNTUyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0113101/
Steel ,Steel,1997,"http://ia.media-imdb.com/images/M/MV5BMjI5OTYzNjI0Ml5BMl5BanBnXkFtZTcwMzM1NDA1OQ@@._V1_SY317_CR1,0,214,317_.jpg",http://www.imdb.com/title/tt0770828/
Apollo 13 ,Apollo 13,1995,http://ia.media-imdb.com/images/M/MV5BMTM2Njg2NjU5NF5BMl5BanBnXkFtZTYwODI5MDc4._V1_SY226_SX144_.jpg,http://www.imdb.com/title/tt0112384/
"Fish Called Wanda, A ",Fish Called Wanda,1988,http://ia.media-imdb.com/images/M/MV5BMjE5OTIzODI4Nl5BMl5BanBnXkFtZTcwNDg3NzYzNA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0095159/
"Godfather: Part II, The ",Godfather: Part II,1974,http://ia.media-imdb.com/images/M/MV5BNDc2NTM3MzU1Nl5BMl5BanBnXkFtZTcwMTA5Mzg3OA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0071562/
Indiana Jones and the Last Crusade ,Indiana Jones and the Last Crusade,1989,http://ia.media-imdb.com/images/M/MV5BMTQxMTUyODg2OF5BMl5BanBnXkFtZTcwNDM2MjAxNA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0097576/
"Shawshank Redemption, The ",Shawshank Redemption,1994,"http://ia.media-imdb.com/images/M/MV5BMTc3NjM4MTY3MV5BMl5BanBnXkFtZTcwODk4Mzg3OA@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0111161/
2001: A Space Odyssey ,2001: A Space Odyssey,1968,"http://ia.media-imdb.com/images/M/MV5BNDYyMDgxNDQ5Nl5BMl5BanBnXkFtZTcwMjc1ODg3OA@@._V1_SY317_CR12,0,214,317_.jpg",http://www.imdb.com/title/tt0062622/
Return of the Jedi ,Return of the Jedi,1983,"http://ia.media-imdb.com/images/M/MV5BMjE5MTM3ODU5MV5BMl5BanBnXkFtZTcwOTYzNjk2OQ@@._V1_SY317_CR0,0,214,317_.jpg",http://www.imdb.com/title/tt0086190/
Forrest Gump ,Forrest Gump,1994,http://ia.media-imdb.com/images/M/MV5BMTQwMTA5MzI1MF5BMl5BanBnXkFtZTcwMzY5Mzg3OA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0109830/
"Ref, The ",Ref,1994,"http://ia.media-imdb.com/images/M/MV5BMTgxNTgyMzk0NV5BMl5BanBnXkFtZTYwMjM5Mzg5._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0110955/
12 Angry Men ,12 Angry Men,1957,http://ia.media-imdb.com/images/M/MV5BODQwOTc5MDM2N15BMl5BanBnXkFtZTcwODQxNTEzNA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0050083/
Big Night ,Big Night,1996,"http://ia.media-imdb.com/images/M/MV5BMTUzMjAzMjMyMl5BMl5BanBnXkFtZTcwNTUzNDIyMQ@@._V1_SY317_CR1,0,214,317_.jpg",http://www.imdb.com/title/tt0115678/
Batman Forever ,Batman Forever,1995,"http://ia.media-imdb.com/images/M/MV5BMjAwOTEyNjg0M15BMl5BanBnXkFtZTYwODQyMTI5._V1_SY317_CR10,0,214,317_.jpg",http://www.imdb.com/title/tt0112462/
Aladdin ,Aladdin,1992,"http://ia.media-imdb.com/images/M/MV5BNTI4ODQ1MzAzNV5BMl5BanBnXkFtZTgwMzU4NzMxMDE@._V1_SY317_CR12,0,214,317_.jpg",http://www.imdb.com/title/tt0103639/
Men in Black ,Men in Black,1997,"http://ia.media-imdb.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_SY317_CR1,0,214,317_.jpg",http://www.imdb.com/title/tt0119654/
"Nightmare on Elm Street, A ",Nightmare on Elm Street,1984,http://ia.media-imdb.com/images/M/MV5BMTMxOTk4NjMzOV5BMl5BanBnXkFtZTcwOTQ3NDAzMg@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0087800/
"Love Bug, The ",Love Bug,1969,"http://ia.media-imdb.com/images/M/MV5BMTMxOTgxMzI1OV5BMl5BanBnXkFtZTcwOTcwMDAwMQ@@._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0064603/
Bedknobs and Broomsticks ,Bedknobs and Broomsticks,1971,http://ia.media-imdb.com/images/M/MV5BMjA3MjA5NTg3MF5BMl5BanBnXkFtZTcwOTIzMzAyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0066817/
Raging Bull ,Raging Bull,1980,http://ia.media-imdb.com/images/M/MV5BMjIxOTg3OTc5MF5BMl5BanBnXkFtZTcwNzkwNjMwNA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0081398/
Clerks ,Clerks,1994,"http://ia.media-imdb.com/images/M/MV5BMTg2NTQ5NjAzMF5BMl5BanBnXkFtZTYwODU1OTc4._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0109445/
Austin Powers: International Man of Mystery ,Austin Powers: International Man of Mystery,1997,"http://ia.media-imdb.com/images/M/MV5BMTU4MTY0NTk1MF5BMl5BanBnXkFtZTcwMjMxNTIyMQ@@._V1_SY317_CR8,0,214,317_.jpg",http://www.imdb.com/title/tt0118655/
Dolores Claiborne ,Dolores Claiborne,1994,"http://ia.media-imdb.com/images/M/MV5BMjE4NDIwNzgwN15BMl5BanBnXkFtZTcwNzk3MDAzMQ@@._V1_SY317_CR12,0,214,317_.jpg",http://www.imdb.com/title/tt0109642/
"Sound of Music, The ",Sound of Music,1965,"http://ia.media-imdb.com/images/M/MV5BMTY0MzA3MDk2M15BMl5BanBnXkFtZTcwODg4MzEzMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0059742/
Star Trek IV: The Voyage Home ,Star Trek IV: The Voyage Home,1986,http://ia.media-imdb.com/images/M/MV5BMjEzOTk1ODU1Ml5BMl5BanBnXkFtZTcwODEwNDI4OA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0092007/
Mighty Aphrodite ,Mighty Aphrodite,1995,"http://ia.media-imdb.com/images/M/MV5BMTUzMzE3Nzg5Ml5BMl5BanBnXkFtZTcwNTIxNDEyMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0113819/
D3: The Mighty Ducks ,D3: The Mighty Ducks,1996,"http://ia.media-imdb.com/images/M/MV5BMTM2Njg5MDg4MF5BMl5BanBnXkFtZTcwNjk0MDcyMQ@@._V1_SY317_CR9,0,214,317_.jpg",http://www.imdb.com/title/tt0116000/
M*A*S*H ,M*A*S*H,1970,"http://ia.media-imdb.com/images/M/MV5BMTQ3OTM1NjM5MF5BMl5BanBnXkFtZTcwMTI5NDY0MQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0068098/
"Pillow Book, The ",Pillow Book,1995,"http://ia.media-imdb.com/images/M/MV5BMTYwNDYwNzE1N15BMl5BanBnXkFtZTcwMTE1NzgxMQ@@._V1_SY317_CR2,0,214,317_.jpg",http://www.imdb.com/title/tt0114134/
Alien ,Alien,1979,"http://ia.media-imdb.com/images/M/MV5BMTk3NzkwMjA3OV5BMl5BanBnXkFtZTYwMTIwOTk2._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0078748/
"Terminator, The ",Terminator,1984,"http://ia.media-imdb.com/images/M/MV5BMTg5NzUwMDU5NF5BMl5BanBnXkFtZTcwMjk2MDA4Mg@@._V1_SY317_CR18,0,214,317_.jpg",http://www.imdb.com/title/tt0103064/
"Mask, The ",Mask,1994,"http://ia.media-imdb.com/images/M/MV5BMTMwMTkwMzAzN15BMl5BanBnXkFtZTYwMTMxMjM5._V1_SY317_CR6,0,214,317_.jpg",http://www.imdb.com/title/tt0110475/
Jean de Florette ,Jean de Florette,1986,http://ia.media-imdb.com/images/M/MV5BMTgxNDc1NTE2OF5BMl5BanBnXkFtZTcwMjczNzA2NA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0091288/
Citizen Ruth ,Citizen Ruth,1996,http://ia.media-imdb.com/images/M/MV5BMTMyNTEzMTU3MV5BMl5BanBnXkFtZTYwMDgwMzM5._V1_SX214_.jpg,http://www.imdb.com/title/tt0115906/
Desperado ,Desperado,1995,http://ia.media-imdb.com/images/M/MV5BMTk4NDc3NDkyM15BMl5BanBnXkFtZTcwNDc1OTM2MQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0112851/
In the Company of Men ,In the Company of Men,1997,"http://ia.media-imdb.com/images/M/MV5BMTA1NjYzMDg4NzheQTJeQWpwZ15BbWU3MDA3NTc5MzE@._V1_SY317_CR2,0,214,317_.jpg",http://www.imdb.com/title/tt0119361/
Hoop Dreams ,Hoop Dreams,1994,"http://ia.media-imdb.com/images/M/MV5BMTk4ODE0MjQzOF5BMl5BanBnXkFtZTcwNDUzNjgyMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0110057/
On Golden Pond ,On Golden Pond,1981,"http://ia.media-imdb.com/images/M/MV5BNDg3MTIzMTYxNl5BMl5BanBnXkFtZTcwMjAxNzY0MQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0082846/
My Best Friend's Wedding ,My Best Friend's Wedding,1997,"http://ia.media-imdb.com/images/M/MV5BNDI0ODY4NDQ1NV5BMl5BanBnXkFtZTcwMjcxNDIyMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0119738/
From Dusk Till Dawn ,From Dusk Till Dawn,1996,http://ia.media-imdb.com/images/M/MV5BMTUzNjI5NTUwOV5BMl5BanBnXkFtZTcwMDAyMDQyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0116367/
Henry V ,Henry V,1989,http://ia.media-imdb.com/images/M/MV5BMTI1ODg1Mjk5NF5BMl5BanBnXkFtZTcwNzQyNjUxMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0097499/
Twelve Monkeys ,Twelve Monkeys,1995,static/images/nocover.png,http://www.imdb.com/title/tt0114746/
"Usual Suspects, The ",Usual Suspects,1995,http://ia.media-imdb.com/images/M/MV5BMzI1MjI5MDQyOV5BMl5BanBnXkFtZTcwNzE4Mjg3NA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0114814/
Army of Darkness ,Army of Darkness,1993,"http://ia.media-imdb.com/images/M/MV5BMjE0Nzc2NTMwMV5BMl5BanBnXkFtZTcwMzM0NDAyMQ@@._V1_SY317_CR0,0,214,317_.jpg",http://www.imdb.com/title/tt0106308/
"Long Kiss Goodnight, The ",Long Kiss Goodnight,1996,"http://ia.media-imdb.com/images/M/MV5BMTUxMTY5MDE0OF5BMl5BanBnXkFtZTcwMzU5NjgxMQ@@._V1_SY317_CR8,0,214,317_.jpg",http://www.imdb.com/title/tt0116908/
Get Shorty ,Get Shorty,1995,http://ia.media-imdb.com/images/M/MV5BMjAwODYzNDY4Ml5BMl5BanBnXkFtZTcwODkwNTgzNA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0113161/
"Silence of the Lambs, The ",Silence of the Lambs,1991,http://ia.media-imdb.com/images/M/MV5BMTQ2NzkzMDI4OF5BMl5BanBnXkFtZTcwMDA0NzE1NA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0102926/
Searching for Bobby Fischer ,Searching for Bobby Fischer,1993,"http://ia.media-imdb.com/images/M/MV5BMTI3NzY3ODg3N15BMl5BanBnXkFtZTcwNzU1NzcyMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0108065/
Outbreak ,Outbreak,1995,"http://ia.media-imdb.com/images/M/MV5BOTMwNTMwMTk4NV5BMl5BanBnXkFtZTcwMTI0ODYxMQ@@._V1_SY317_CR11,0,214,317_.jpg",http://www.imdb.com/title/tt0114069/
